-4,9,108,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-172,2,5
-5,7,108,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-169,6,3
-6,5,108,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-165,5,1
-6,4,108,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-162,0,0
-4,1,108,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-162,1,6
-5,1,108,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-158,-1,1
1,-2,108,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-158,2,4
-3,-2,108,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-158,3,-3
-7,-1,108,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-158,3,0
-1,-3,106,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-154,3,5
-4,-5,105,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-150,4,1
-4,-5,102,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-149,3,0
2,-4,99,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-148,7,4
-1,-4,99,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-145,2,3
-3,-1,99,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-145,4,0
-1,-2,99,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-142,5,3
-2,-2,98,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-141,3,2
0,2,98,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-139,6,-1
-8,0,98,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-139,6,3
-1,-5,96,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-138,5,1
-4,1,94,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-137,6,5
-4,0,94,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-137,6,1
-3,0,93,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-136,6,4
0,-2,90,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-130,-2,6
-8,0,85,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-130,-1,4
-4,-3,85,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-130,2,2
-8,-5,82,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-130,1,1
-3,-5,80,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-128,2,3
-4,-2,78,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-125,1,3
-1,-5,75,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-125,0,6
-2,-6,73,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-123,2,-3
-6,-3,72,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-123,2,-3
1,-1,71,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-123,2,-3
-4,-1,71,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-123,2,-3
-3,-1,69,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-123,2,-1
-3,-3,68,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-123,2,2
1,1,65,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-122,3,8
-1,1,65,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-119,2,4
-3,1,65,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-118,-1,-2
-2,-3,65,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-118,-1,-1
-7,-4,64,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-118,-1,0
-5,-3,61,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-118,0,3
-5,-1,59,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-117,4,-3
-5,-1,55,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-117,4,-2
-1,-2,53,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-117,4,-1
0,-2,50,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-117,4,2
-2,-4,49,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-115,0,7
-2,-6,47,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-110,2,5
-3,-4,47,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-107,2,0
-2,-2,45,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-105,3,5
-2,-3,44,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-104,3,6
-4,-2,43,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-102,5,0
-2,1,42,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-100,8,6
-4,1,42,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-98,8,-1
2,-4,42,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-98,8,2
1,-4,42,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-95,1,6
-2,-4,42,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-95,5,1
-2,-2,40,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-93,4,2
-2,-3,40,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-90,4,5
-1,-2,39,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-86,3,0
-1,-1,38,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-85,-1,2
-7,-3,36,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-85,2,3
0,-2,33,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-84,3,7
-2,-4,30,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-81,0,3
-1,-4,29,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-80,4,0
-1,-3,26,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-78,4,8
-3,-4,25,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-75,4,7
-1,-5,24,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-74,5,3
-4,-2,22,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-74,4,0
-3,-2,20,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-73,1,1
1,-4,17,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-72,3,2
-2,-4,17,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-70,2,4
-2,0,13,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-67,1,2
-2,-4,10,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-64,2,5
-2,-3,7,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-63,1,3
-2,-1,6,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-63,4,2
-3,-1,4,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-61,4,2
-4,-1,3,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-59,1,4
-1,-1,3,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-56,4,12
-2,-5,2,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-55,4,-4
-2,-5,1,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-55,4,-1
-8,-1,-2,72,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-55,4,4
4,-4,-2,70,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-54,0,1
3,-4,-2,70,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-53,0,1
0,-4,-2,70,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-53,1,1
-6,-7,-2,68,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-49,1,2
8,2,-4,64,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-47,-1,6
5,2,-4,64,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-47,3,-1
1,2,-4,64,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-47,3,1
-2,2,-4,64,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-45,5,1
-4,1,-4,64,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-45,0,1
-1,-1,-4,64,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-41,3,1
-5,1,0,61,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-38,3,5
-2,1,0,61,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-37,2,0
-4,-3,0,61,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-37,1,4
-1,-2,-2,61,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-36,2,0
-6,-2,-2,60,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-34,3,5
-2,1,-4,58,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-32,4,-2
-4,-4,-4,58,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-32,4,-1
0,-6,0,57,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-32,4,0
-6,-1,-3,57,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-30,5,1
2,-2,-1,53,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-30,7,5
1,-2,-1,53,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-27,4,6
1,-2,-1,53,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-26,4,2
1,-2,-1,53,65,73,34,7,-3,-6,4,9,-11,-4,-75,-64,-98,-25,-1,7
